pmcid,pmid,in_pmc_oa_dataset,is_pmc_openaccess,license_code,is_manuscript,is_historical_ocr,is_retracted,version,pmid_from_pmc,doi_from_pmc,title_from_pmc,has_xml,has_pdf,has_text,media_count,xml_url,pdf_url,text_url,checked_at_utc
PMC12353966,40459076,yes,yes,CC BY,yes,no,no,1,40459076,10.1002/mds.30252,Genetic analysis of the X chromosome associates loci with progression of Parkinson’s disease,yes,yes,yes,5,s3://pmc-oa-opendata/PMC12353966.1/PMC12353966.1.xml?md5=d9bb1dc9ae349d09e036813e4a0044e3,s3://pmc-oa-opendata/PMC12353966.1/PMC12353966.1.pdf?md5=991c52dd9e6998706a744b4c4fe1b405,s3://pmc-oa-opendata/PMC12353966.1/PMC12353966.1.txt?md5=8c01413e95e17e955ea4f0129dd1d8de,2026-08-31T18:43:43+00:00
PMC12131235,40459343,yes,yes,CC BY-NC-ND,no,no,no,1,40459343,10.1093/ageing/afaf141,"Glymphatic function associates with Alzheimer’s disease—signature region volumes, plasma biomarkers and white matter hyperintensity progression in cognitively unimpaired older adults",yes,yes,yes,5,s3://pmc-oa-opendata/PMC12131235.1/PMC12131235.1.xml?md5=b359d7c219b51d9b6106c270c31db9a6,s3://pmc-oa-opendata/PMC12131235.1/PMC12131235.1.pdf?md5=8d56a899c33351ace07cee103fa2cff9,s3://pmc-oa-opendata/PMC12131235.1/PMC12131235.1.txt?md5=aef4c45002c0742d03393a73832e5e02,2026-08-31T18:43:44+00:00
PMC12710940,40459970,yes,yes,CC BY,no,no,no,1,40459970,10.1080/19336896.2025.2514569,Prion 2024 conference: from two decades of growth to a new journey forward,yes,yes,yes,0,s3://pmc-oa-opendata/PMC12710940.1/PMC12710940.1.xml?md5=32a74d476de126939262f78224df8a3e,s3://pmc-oa-opendata/PMC12710940.1/PMC12710940.1.pdf?md5=363e24be2f6783d4379c0224259de2f2,s3://pmc-oa-opendata/PMC12710940.1/PMC12710940.1.txt?md5=4fc6d6ae7ab9769773e2039a9b29a24b,2026-08-31T18:43:46+00:00
PMC12174885,40460418,yes,yes,CC BY,no,no,no,1,40460418,10.2196/66926,High-Throughput Phenotyping of the Symptoms of Alzheimer Disease and Related Dementias Using Large Language Models: Cross-Sectional Study,yes,yes,yes,8,s3://pmc-oa-opendata/PMC12174885.1/PMC12174885.1.xml?md5=9aa46f7c7de02b0ec52db662cc45f76f,s3://pmc-oa-opendata/PMC12174885.1/PMC12174885.1.pdf?md5=96b2083b34bee28f11939ce7ba637b18,s3://pmc-oa-opendata/PMC12174885.1/PMC12174885.1.txt?md5=60d655c586ec59086fedfb585d41279a,2026-08-31T18:43:48+00:00
PMC12354176,40461009,yes,no,TDM,yes,no,no,1,40461009,10.1111/jsr.70098,Sleep fragmentation and sleep stages 1 and 2 are associated with amyloid-beta burden in cognitively normal older adults,yes,no,yes,0,s3://pmc-oa-opendata/PMC12354176.1/PMC12354176.1.xml?md5=a3289eeef9f1f29719ebe213dec99b9a,,s3://pmc-oa-opendata/PMC12354176.1/PMC12354176.1.txt?md5=9bbd9364a8dbc4328ac32bb49c7dd3e4,2026-08-31T18:43:50+00:00
PMC13019048,40461154,yes,yes,CC BY-NC,no,no,no,1,40461154,10.1136/svn-2024-003690,"Associations of accelerated biological ageing with incident dementia, cognitive functions and brain structure: a prospective cohort study based on UK Biobank",yes,yes,yes,2,s3://pmc-oa-opendata/PMC13019048.1/PMC13019048.1.xml?md5=c4141428dfa4fa95cce025d6ee958920,s3://pmc-oa-opendata/PMC13019048.1/PMC13019048.1.pdf?md5=ce69b28a42f7341ab308718e99b7e98c,s3://pmc-oa-opendata/PMC13019048.1/PMC13019048.1.txt?md5=bc44dc7b643e6629ceea4bb02cd894d6,2026-08-31T18:43:51+00:00
PMC13019053,40461155,yes,yes,CC BY-NC,no,no,no,1,40461155,10.1136/svn-2024-003774,Vascular β-amyloid potentially colocalises with phosphorylated tau in cerebral amyloid angiopathy,yes,yes,yes,6,s3://pmc-oa-opendata/PMC13019053.1/PMC13019053.1.xml?md5=19047ed4e8e75bed47c3391c94e231ad,s3://pmc-oa-opendata/PMC13019053.1/PMC13019053.1.pdf?md5=c716ff7d8bee374c884b4a8be51de095,s3://pmc-oa-opendata/PMC13019053.1/PMC13019053.1.txt?md5=3f1f94f84ba5667739bb5e70d4dc9042,2026-08-31T18:43:53+00:00
PMC12795596,40461384,yes,yes,CC BY-NC-ND,yes,no,no,1,40461384,10.1016/j.inpsyc.2025.100090,"Dementia, cognitive impairment in Nigerians aged 90 years or older: A 20-year follow up of survivors of Ibadan study of aging cohort",yes,yes,yes,1,s3://pmc-oa-opendata/PMC12795596.1/PMC12795596.1.xml?md5=79b186d6e00697facc9a7c55a9b9bcbd,s3://pmc-oa-opendata/PMC12795596.1/PMC12795596.1.pdf?md5=e602102abf266a27c4705525c0144dba,s3://pmc-oa-opendata/PMC12795596.1/PMC12795596.1.txt?md5=23b436ba35c84c02a50087ebb6c3bfd5,2026-08-31T18:43:55+00:00
PMC12134335,40461464,yes,yes,CC BY,no,no,no,1,40461464,10.1038/s41419-025-07741-7,Role of LIMK1-cofilin-actin axis in dendritic spine dynamics in Alzheimer’s disease,yes,yes,yes,5,s3://pmc-oa-opendata/PMC12134335.1/PMC12134335.1.xml?md5=87eba42b947fc34c4fa1e3af68464e4c,s3://pmc-oa-opendata/PMC12134335.1/PMC12134335.1.pdf?md5=d81aad98c88f6c2fdc4e837483eaaf44,s3://pmc-oa-opendata/PMC12134335.1/PMC12134335.1.txt?md5=e6a3d5f76c5783e78ba10ea6e6dbefc1,2026-08-31T18:43:57+00:00
PMC12134143,40461705,yes,yes,CC BY-NC-ND,no,no,no,1,40461705,10.1038/s41598-025-04319-3,Synaptic markers are associated with cognitive decline after accounting for amyloid burden among an at-risk Alzheimer’s disease cohort,yes,yes,yes,4,s3://pmc-oa-opendata/PMC12134143.1/PMC12134143.1.xml?md5=e9f35007347343edc9af6fb4f574fb40,s3://pmc-oa-opendata/PMC12134143.1/PMC12134143.1.pdf?md5=782d12351b656fa1ee8313e867abe825,s3://pmc-oa-opendata/PMC12134143.1/PMC12134143.1.txt?md5=c5cc7719e7d4cb04e539da253788205d,2026-08-31T18:43:58+00:00
PMC12131616,40462023,yes,yes,CC BY,no,no,no,1,40462023,10.1186/s12875-025-02894-y,Effects of deprescribing antidepressants in nursing home residents with dementia—a cluster randomized controlled trial,yes,yes,yes,3,s3://pmc-oa-opendata/PMC12131616.1/PMC12131616.1.xml?md5=f2e098f489be179e664a39366f286914,s3://pmc-oa-opendata/PMC12131616.1/PMC12131616.1.pdf?md5=5f4e1b5035d7c081c1154790b2e6b927,s3://pmc-oa-opendata/PMC12131616.1/PMC12131616.1.txt?md5=68eed8d276d47a9f9c0a1b78bc3b0a73,2026-08-31T18:44:00+00:00
PMC12131594,40462117,yes,yes,CC BY,no,no,no,1,40462117,10.1186/s12987-025-00665-6,Targeting NLRP3 signaling with a novel sulfonylurea compound for the treatment of vascular cognitive impairment and dementia,yes,yes,yes,10,s3://pmc-oa-opendata/PMC12131594.1/PMC12131594.1.xml?md5=ebad7fe37393c0730d7b7d9b0fc8caa2,s3://pmc-oa-opendata/PMC12131594.1/PMC12131594.1.pdf?md5=b3b17723e5ed4ab3777263f52f6f9f49,s3://pmc-oa-opendata/PMC12131594.1/PMC12131594.1.txt?md5=cf6279d208815c9b4be7bdec1549b80c,2026-08-31T18:44:02+00:00
PMC12135284,40462159,yes,yes,CC BY-NC-ND,no,no,no,1,40462159,10.1186/s13195-025-01775-x,Revisiting the therapeutic landscape of tauopathies: assessing the current pipeline and clinical trials,yes,yes,yes,4,s3://pmc-oa-opendata/PMC12135284.1/PMC12135284.1.xml?md5=43f35b832cda2bddff44d552cdd9c869,s3://pmc-oa-opendata/PMC12135284.1/PMC12135284.1.pdf?md5=bc4acfbac8ca0b01bfe73562c61b7d7f,s3://pmc-oa-opendata/PMC12135284.1/PMC12135284.1.txt?md5=bc659c4ad5aa6d137b1a101ab0f8592f,2026-08-31T18:44:04+00:00
PMC12134464,40462320,yes,yes,CC BY-NC-ND,no,no,no,1,40462320,10.1097/RLU.0000000000005921,A Landmark Multiyear Study of Alzheimer Disease: Integrating [18F]FEPPA PET Imaging With 12 Clinical Assessments for Comprehensive Disease Profiling,yes,yes,yes,7,s3://pmc-oa-opendata/PMC12134464.1/PMC12134464.1.xml?md5=c7c8fc9a185cdea6923c31bd930ef14d,s3://pmc-oa-opendata/PMC12134464.1/PMC12134464.1.pdf?md5=dfcf88d4a49fad25b9e5c9b9114ea722,s3://pmc-oa-opendata/PMC12134464.1/PMC12134464.1.txt?md5=8384c756e37430677a12295a87af450d,2026-08-31T18:44:05+00:00
PMC12227807,40462620,yes,yes,CC BY-NC,no,no,no,1,40462620,10.1177/13872877251344873,Drivers with dementia: Forecasting the future,yes,yes,yes,5,s3://pmc-oa-opendata/PMC12227807.1/PMC12227807.1.xml?md5=76cd2cac70bd5b613c4b510743beb822,s3://pmc-oa-opendata/PMC12227807.1/PMC12227807.1.pdf?md5=f48043914b6536e0484be0cea1775fc9,s3://pmc-oa-opendata/PMC12227807.1/PMC12227807.1.txt?md5=62b15527781d853946c3ed459fe76fd6,2026-08-31T18:44:07+00:00
PMC12160601,40462640,no,,,,,,,,,,,,,,,,,2026-08-31T18:44:08+00:00
PMC12315997,40462740,no,,,,,,,,,,,,,,,,,2026-08-31T18:44:09+00:00
PMC12130685,40462860,yes,yes,CC BY,no,no,no,1,40462860,10.1093/braincomms/fcaf200,Brain glymphatic fluid mapping in Alzheimer’s disease: a human MRI and PET study,yes,yes,yes,6,s3://pmc-oa-opendata/PMC12130685.1/PMC12130685.1.xml?md5=4d57d820359fc2060e6f9dbcf9c6835e,s3://pmc-oa-opendata/PMC12130685.1/PMC12130685.1.pdf?md5=456743b0be55cb866959b3a34f67c432,s3://pmc-oa-opendata/PMC12130685.1/PMC12130685.1.txt?md5=6782abaf45b2877a51556f2ac273f728,2026-08-31T18:44:10+00:00
PMC12132559,40463081,yes,yes,CC BY-NC-ND,no,no,no,1,40463081,10.1101/2025.05.07.652697,BrainVAE: Exploring the role of white matter BOLD in preclinical Alzheimer’s disease classification,yes,yes,yes,7,s3://pmc-oa-opendata/PMC12132559.1/PMC12132559.1.xml?md5=a729366b6462a904f8beddc5b4e333af,s3://pmc-oa-opendata/PMC12132559.1/PMC12132559.1.pdf?md5=149a6db2829fc78c7c4cc2ac40e35ee2,s3://pmc-oa-opendata/PMC12132559.1/PMC12132559.1.txt?md5=00cdde9465d00c24c7acde276a73c19f,2026-08-31T18:44:12+00:00
PMC12132540,40463120,yes,yes,CC BY-NC,no,no,no,2,40463120,10.1101/2025.05.09.653177,"Alzheimer's subtypes A supervised, unsupervised, multimodal, multilayered embedded recursive (SUMMER) AI study",yes,yes,yes,7,s3://pmc-oa-opendata/PMC12132540.2/PMC12132540.2.xml?md5=dccb8ea20a27f52f24234a1835d63dde,s3://pmc-oa-opendata/PMC12132540.2/PMC12132540.2.pdf?md5=2f2d76ffb3d554bca85ae42db017568a,s3://pmc-oa-opendata/PMC12132540.2/PMC12132540.2.txt?md5=d9cfa9814abddf46156f8e0f82fb45eb,2026-08-31T18:44:14+00:00
PMC12129797,40463463,yes,yes,CC BY,no,no,no,1,40463463,10.3389/fnut.2025.1566659,Dose-response relationship of egg consumption with cognitive function in rural older adults: a large-scale population-based study,yes,yes,yes,3,s3://pmc-oa-opendata/PMC12129797.1/PMC12129797.1.xml?md5=5500dd1567c682034e75780555548e16,s3://pmc-oa-opendata/PMC12129797.1/PMC12129797.1.pdf?md5=5d68f9485347707dd0cb3e1c992da799,s3://pmc-oa-opendata/PMC12129797.1/PMC12129797.1.txt?md5=d154b4be0e2e861b2a9187a3d641a8da,2026-08-31T18:44:16+00:00
PMC12132146,40463532,yes,yes,CC BY-NC-ND,no,no,no,2,40463532,10.1101/2025.05.13.25327557,Heritability of Alzheimer-related plasma biomarkers in the Amish population,yes,yes,yes,2,s3://pmc-oa-opendata/PMC12132146.2/PMC12132146.2.xml?md5=9ccf373e9e9a1820b0b3247429763a85,s3://pmc-oa-opendata/PMC12132146.2/PMC12132146.2.pdf?md5=f52ac9f14a2993a28a0bc3d2e39d2352,s3://pmc-oa-opendata/PMC12132146.2/PMC12132146.2.txt?md5=e2da1f4a167451fab4d7aaefb2869902,2026-08-31T18:44:17+00:00
PMC12132148,40463541,yes,yes,CC BY-NC-ND,no,no,no,1,40463541,10.1101/2025.05.14.25326954,Association of [18F]Flortaucipir-PET and plasma p-tau217 with tau neuropathology in AD and other neurodegenerative disorders,yes,yes,yes,7,s3://pmc-oa-opendata/PMC12132148.1/PMC12132148.1.xml?md5=6a37f733998c04b3d7d5ce49fc3f818f,s3://pmc-oa-opendata/PMC12132148.1/PMC12132148.1.pdf?md5=c4b59ba2d7212268581e0b7af8b73b7b,s3://pmc-oa-opendata/PMC12132148.1/PMC12132148.1.txt?md5=0843aec748843ae4ae452965168cbe59,2026-08-31T18:44:19+00:00
PMC12132133,40463548,yes,yes,CC BY-NC-ND,no,no,no,2,40463548,10.1101/2025.05.12.25327099,Higher neighborhood deprivation is associated with accelerated disease progression in behavioral-variant frontotemporal degeneration,yes,yes,yes,3,s3://pmc-oa-opendata/PMC12132133.2/PMC12132133.2.xml?md5=290c9547db5eefd79c3f9e780b00ebf1,s3://pmc-oa-opendata/PMC12132133.2/PMC12132133.2.pdf?md5=91da6b2e5f233c57acfdb6f28625460a,s3://pmc-oa-opendata/PMC12132133.2/PMC12132133.2.txt?md5=768b433a598b5cdc5ccc67c861d14137,2026-08-31T18:44:21+00:00
PMC12130567,40463636,yes,yes,CC BY-NC,no,no,no,1,40463636,10.1002/trc2.70114,Digital biomarkers: Redefining clinical outcomes and the concept of meaningful change,yes,yes,yes,1,s3://pmc-oa-opendata/PMC12130567.1/PMC12130567.1.xml?md5=c94a691c7c2c8e6bcac4d98f624b5574,s3://pmc-oa-opendata/PMC12130567.1/PMC12130567.1.pdf?md5=5a670c16b6864effe53d5b6364cd17eb,s3://pmc-oa-opendata/PMC12130567.1/PMC12130567.1.txt?md5=f1453f9473b288103914e003356b199b,2026-08-31T18:44:22+00:00
PMC12131090,40463637,yes,yes,CC BY-NC-ND,no,no,no,1,40463637,10.1002/trc2.70098,Alzheimer's disease drug development pipeline: 2025,yes,yes,yes,8,s3://pmc-oa-opendata/PMC12131090.1/PMC12131090.1.xml?md5=6e76ab50e766de70772d17997aa6050a,s3://pmc-oa-opendata/PMC12131090.1/PMC12131090.1.pdf?md5=7731248f64cf1ba87fb061957678243a,s3://pmc-oa-opendata/PMC12131090.1/PMC12131090.1.txt?md5=1309dca203911f7246c7bafa1bed2600,2026-08-31T18:44:24+00:00
PMC12094088,40463638,yes,yes,CC BY-NC-ND,no,no,no,1,40463638,10.5770/cgj.28.825,The Experience of Caregivers of Older Adults With Dementia in Using Telemedicine in a Primary Care Setting of Canada During COVID-19,yes,yes,yes,2,s3://pmc-oa-opendata/PMC12094088.1/PMC12094088.1.xml?md5=b76cc6ba8164032e2f816f35514f892a,s3://pmc-oa-opendata/PMC12094088.1/PMC12094088.1.pdf?md5=24497756dd961a5d776fb8c18ff5a818,s3://pmc-oa-opendata/PMC12094088.1/PMC12094088.1.txt?md5=bb5f1c8726a05e5267fb081e6010c1dc,2026-08-31T18:44:26+00:00
PMC13223504,40464173,yes,yes,CC BY,no,no,no,1,40464173,10.2174/0115734056359358250516101749,Computer-Aided Decision Support Systems of Alzheimer's Disease Diagnosis - A Systematic Review,yes,yes,yes,7,s3://pmc-oa-opendata/PMC13223504.1/PMC13223504.1.xml?md5=af19a9c006a67354a41701500f94a749,s3://pmc-oa-opendata/PMC13223504.1/PMC13223504.1.pdf?md5=65ff5f6733ad7a5ee2eb4a30b146dc4e,s3://pmc-oa-opendata/PMC13223504.1/PMC13223504.1.txt?md5=3db545e17101878f34ab381314cc819a,2026-08-31T18:44:28+00:00
PMC12645143,40464180,yes,yes,CC BY,no,no,no,1,40464180,10.2174/011570159X359861250224051857,Functional and Clinical Relevance of the Crosstalk between the Glymphatic System and the Lymphatic System,yes,yes,yes,3,s3://pmc-oa-opendata/PMC12645143.1/PMC12645143.1.xml?md5=99e27bab9ecd2a7ae3736b4955001244,s3://pmc-oa-opendata/PMC12645143.1/PMC12645143.1.pdf?md5=681de335a968a45e4a5051e71031eacf,s3://pmc-oa-opendata/PMC12645143.1/PMC12645143.1.txt?md5=0eda4e03275bdb64010e17cff396da64,2026-08-31T18:44:30+00:00
PMC12134939,40464223,yes,yes,CC BY,no,no,no,1,40464223,10.1002/jcsm.13833,Associations of Handgrip Strength and Testosterone With Cerebral White Matter Hyperintensity and Microstructural Injury,yes,yes,yes,4,s3://pmc-oa-opendata/PMC12134939.1/PMC12134939.1.xml?md5=c4ea3389617a5fa1ab48b3712d2d008e,s3://pmc-oa-opendata/PMC12134939.1/PMC12134939.1.pdf?md5=a7b80d60a2b636df960cb3ad90ba5cb2,s3://pmc-oa-opendata/PMC12134939.1/PMC12134939.1.txt?md5=b5d77f92f5aae63b6a0a980d8735a61d,2026-08-31T18:44:31+00:00
PMC12135633,40464420,yes,yes,CC BY,no,no,no,1,40464420,10.31083/RN36399,Cerebrospinal Fluid Biomarker Profile in Atypical Alzheimer’s Disease,yes,yes,yes,1,s3://pmc-oa-opendata/PMC12135633.1/PMC12135633.1.xml?md5=747e91a89e777d70dce1f7926091df61,s3://pmc-oa-opendata/PMC12135633.1/PMC12135633.1.pdf?md5=587707855dee54e9552a0248a133a84a,s3://pmc-oa-opendata/PMC12135633.1/PMC12135633.1.txt?md5=f1c24ec156635ba72f5a3891b406e9c0,2026-08-31T18:44:33+00:00
PMC12137833,40464817,yes,yes,CC BY-NC-ND,no,no,no,1,40464817,10.1186/s40708-025-00260-3,Advancing Alzheimer’s disease detection: a novel convolutional neural network based framework leveraging EEG data and segment length analysis,yes,yes,yes,5,s3://pmc-oa-opendata/PMC12137833.1/PMC12137833.1.xml?md5=722f363be1582a30218f050d6144ae0f,s3://pmc-oa-opendata/PMC12137833.1/PMC12137833.1.pdf?md5=0908cf4f656d194d58c38a8de8c9fcbe,s3://pmc-oa-opendata/PMC12137833.1/PMC12137833.1.txt?md5=a42c97548f5de6a9412381db331ad482,2026-08-31T18:44:35+00:00
PMC12177421,40465350,yes,yes,CC BY,no,no,no,1,40465350,10.2196/68138,Trajectory-Ordered Objectives for Self-Supervised Representation Learning of Temporal Healthcare Data Using Transformers: Model Development and Evaluation Study,yes,yes,yes,16,s3://pmc-oa-opendata/PMC12177421.1/PMC12177421.1.xml?md5=b10212f538833e6364d774170c36feef,s3://pmc-oa-opendata/PMC12177421.1/PMC12177421.1.pdf?md5=6f18282c97cf8c06eb30fff8265309c3,s3://pmc-oa-opendata/PMC12177421.1/PMC12177421.1.txt?md5=57ff7ac3b98e96f464fee49c3f2a0cc9,2026-08-31T18:44:36+00:00
PMC12136088,40465535,yes,yes,CC BY-NC-ND,no,no,no,1,40465535,10.1002/alz.70178,Biofluid‐based biomarker panels toward personalized medicine in dementia diagnostics,yes,yes,yes,1,s3://pmc-oa-opendata/PMC12136088.1/PMC12136088.1.xml?md5=fd824b16f9fce3be986423d748e1f806,s3://pmc-oa-opendata/PMC12136088.1/PMC12136088.1.pdf?md5=2c6ff7b54cfdc0d8f975037c0851cebc,s3://pmc-oa-opendata/PMC12136088.1/PMC12136088.1.txt?md5=406139e406be58651e5a6a5bc4ec1210,2026-08-31T18:44:38+00:00
PMC12136332,40465608,yes,yes,CC BY,no,no,no,1,40465608,10.1371/journal.pone.0323894,Dynamically weighted graph neural network for detection of early mild cognitive impairment,yes,yes,yes,59,s3://pmc-oa-opendata/PMC12136332.1/PMC12136332.1.xml?md5=88f9f23e12b530a73e1d0b40120d6e42,s3://pmc-oa-opendata/PMC12136332.1/PMC12136332.1.pdf?md5=fdc7e00eeac75753de23011ec22685a7,s3://pmc-oa-opendata/PMC12136332.1/PMC12136332.1.txt?md5=038a468e6df664896184167214466908,2026-08-31T18:44:40+00:00
PMC12136093,40465636,yes,yes,CC BY-NC,no,no,no,1,40465636,10.1002/alz.70321,Examining the association between synaptic density and neurofibrillary tau among cognitively impaired and unimpaired older adults with and without Alzheimer's disease pathology,yes,yes,yes,12,s3://pmc-oa-opendata/PMC12136093.1/PMC12136093.1.xml?md5=83c30c2dbc0572791776ffb6c37dfe61,s3://pmc-oa-opendata/PMC12136093.1/PMC12136093.1.pdf?md5=f7b2bcdde405bb85bad4cafb701b5323,s3://pmc-oa-opendata/PMC12136093.1/PMC12136093.1.txt?md5=37cd1a520eec29450cc68aadaf1c7f46,2026-08-31T18:44:42+00:00
PMC12136092,40465679,yes,yes,CC BY-NC-ND,no,no,no,1,40465679,10.1002/alz.70328,Alzheimer's disease plasma biomarkers in the Midwestern Amish,yes,yes,yes,6,s3://pmc-oa-opendata/PMC12136092.1/PMC12136092.1.xml?md5=577c7cebd4340401cfdfb27c24318c59,s3://pmc-oa-opendata/PMC12136092.1/PMC12136092.1.pdf?md5=d443e753e42ad5af46c7a069bb7305a4,s3://pmc-oa-opendata/PMC12136092.1/PMC12136092.1.txt?md5=fd8c2666461181e7eeddaf05a374137f,2026-08-31T18:44:43+00:00
PMC12404734,40465828,no,,,,,,,,,,,,,,,,,2026-08-31T18:44:44+00:00
PMC12137571,40467577,yes,yes,CC BY-NC-ND,no,no,no,1,40467577,10.1038/s41398-025-03402-7,Cerebral perfusion is correlated with cerebral metabolism and amyloid deposition in Alzheimer’s disease,yes,yes,yes,5,s3://pmc-oa-opendata/PMC12137571.1/PMC12137571.1.xml?md5=1ab3046dba68ca22a0c6f40efd601682,s3://pmc-oa-opendata/PMC12137571.1/PMC12137571.1.pdf?md5=c00af045931fb7237ad43630f27b80b6,s3://pmc-oa-opendata/PMC12137571.1/PMC12137571.1.txt?md5=e96fcfe68d92ab96dbc56206c42bc75c,2026-08-31T18:44:46+00:00
PMC12436184,40467855,yes,yes,CC BY-NC-ND,no,no,no,1,40467855,10.1038/s41380-025-03067-0,Chronic social isolation-unpredictable stress induces early-onset cognitive deficits and exacerbates Aβ accumulation in the 5xFAD mouse model of Alzheimer’s disease,yes,yes,yes,6,s3://pmc-oa-opendata/PMC12436184.1/PMC12436184.1.xml?md5=d30a019f5dc503df5cf7b26ca3fb1388,s3://pmc-oa-opendata/PMC12436184.1/PMC12436184.1.pdf?md5=bc1b29ce064848d20ea2bfd8b51f0676,s3://pmc-oa-opendata/PMC12436184.1/PMC12436184.1.txt?md5=635fbf303bb5b87d72d30e94b641bf4b,2026-08-31T18:44:48+00:00
PMC12139099,40468289,yes,yes,CC BY-NC-ND,no,no,no,1,40468289,10.1186/s12889-025-23382-z,"Animal-derived foods, physical activities, and mild cognitive impairment among Chinese older adults: findings from CLHLS (2008–2018)",yes,yes,yes,0,s3://pmc-oa-opendata/PMC12139099.1/PMC12139099.1.xml?md5=010f7dd6439beea3245f30f3a263c5d6,s3://pmc-oa-opendata/PMC12139099.1/PMC12139099.1.pdf?md5=6351471017cc3a19bd8a0451f36c4fb4,s3://pmc-oa-opendata/PMC12139099.1/PMC12139099.1.txt?md5=3c35c1b21f77589ae8d4b90a77d4fa6e,2026-08-31T18:44:50+00:00
PMC12139129,40468368,yes,yes,CC BY,no,no,no,1,40468368,10.1186/s12909-025-07218-3,Student satisfaction of a dementia education intervention: a cross-sectional study of the time for dementia programme,yes,yes,yes,2,s3://pmc-oa-opendata/PMC12139129.1/PMC12139129.1.xml?md5=6711dbf9a9a65c81c802e13b41a90d8f,s3://pmc-oa-opendata/PMC12139129.1/PMC12139129.1.pdf?md5=90e20fbdc1c1b96a1d2f04f879cf02dc,s3://pmc-oa-opendata/PMC12139129.1/PMC12139129.1.txt?md5=82940070c378826a9f786059b5fabead,2026-08-31T18:44:51+00:00
PMC12558372,40468810,yes,no,TDM,yes,no,no,1,40468810,10.1002/sim.70128,Radiomics of PET using Neural Networks for Prediction of Alzheimer’s Disease Diagnosis,yes,no,yes,0,s3://pmc-oa-opendata/PMC12558372.1/PMC12558372.1.xml?md5=b011480047f2cc4dcdb4dd335799fc0b,,s3://pmc-oa-opendata/PMC12558372.1/PMC12558372.1.txt?md5=3678ab07dea4bde00a5b68b1630d88e2,2026-08-31T18:44:53+00:00
PMC12138746,40468981,yes,yes,CC BY-NC-ND,no,no,no,1,40468981,10.1002/sim.70140,High‐Dimensional Multiresponse Partially Functional Linear Regression,yes,yes,yes,55,s3://pmc-oa-opendata/PMC12138746.1/PMC12138746.1.xml?md5=4bf8ccfc4028d2c3345a7db7de9653ff,s3://pmc-oa-opendata/PMC12138746.1/PMC12138746.1.pdf?md5=0a13858060fd9810b3fb58038a356cbf,s3://pmc-oa-opendata/PMC12138746.1/PMC12138746.1.txt?md5=11fd9abb16cdf9524bfdbdce3b6ff49f,2026-08-31T18:44:55+00:00
PMC12138273,40469059,yes,yes,CC BY-NC-ND,no,no,no,1,40469059,10.1002/alz.70276,LC‐MS/MS proteomics identifies plasma proteins related to cognition over 9‐year follow‐up,yes,yes,yes,15,s3://pmc-oa-opendata/PMC12138273.1/PMC12138273.1.xml?md5=6f8806a2c002e72ab5696f7e0bc48f03,s3://pmc-oa-opendata/PMC12138273.1/PMC12138273.1.pdf?md5=1a70871fb9e52a89b8089627c3fed265,s3://pmc-oa-opendata/PMC12138273.1/PMC12138273.1.txt?md5=e35c32b142732e1f377bb67c75c5917d,2026-08-31T18:44:57+00:00
PMC12136583,40469241,yes,yes,CC BY,no,no,no,1,40469241,10.1590/1980-5764-DN-2025-0295,Challenges in the diagnosis and management of depressive and cognitive disorders in older adults: a case report,yes,yes,yes,0,s3://pmc-oa-opendata/PMC12136583.1/PMC12136583.1.xml?md5=15916830cf5809259aa01eaeb4231c55,s3://pmc-oa-opendata/PMC12136583.1/PMC12136583.1.pdf?md5=d1b7f2bd6fbdae0666a694197d4c32ed,s3://pmc-oa-opendata/PMC12136583.1/PMC12136583.1.txt?md5=cdc8368c2ffc6413d8f555228e9066c9,2026-08-31T18:44:59+00:00
