pmcid,pmid,doi,title,license_code,is_retracted,is_manuscript,version,source_xml_url,resolved_url,expected_md5,actual_md5,md5_verified,filename,bytes,status,http_status,attempts,downloaded_at_utc,error
PMC12940507,41752028,10.3390/ijms27041892,"Independent and Combined Effects of Obesity and Cardiovascular Diseases on the Risk of Cognitive Impairment and Dementia: A Systematic Review and Meta-Analysis of Prospective Cohort Studies Involving 8,276,914 Participants",CC BY,no,no,1,s3://pmc-oa-opendata/PMC12940507.1/PMC12940507.1.xml?md5=cd21be25d657cc2289e4b093b0639ebc,https://pmc-oa-opendata.s3.amazonaws.com/PMC12940507.1/PMC12940507.1.xml,cd21be25d657cc2289e4b093b0639ebc,cd21be25d657cc2289e4b093b0639ebc,yes,PMC12940507.xml,229734,ok,200,1,2026-09-02T00:42:43+00:00,
PMC12940665,41744899,10.3390/geriatrics11010021,Temporal Prognostic Factors in Elderly Patients with Acute Heart Failure: A Cohort Study from a Spanish Emergency Department,CC BY,no,no,1,s3://pmc-oa-opendata/PMC12940665.1/PMC12940665.1.xml?md5=374135b8a646ecaf57610617863c4eee,https://pmc-oa-opendata.s3.amazonaws.com/PMC12940665.1/PMC12940665.1.xml,374135b8a646ecaf57610617863c4eee,374135b8a646ecaf57610617863c4eee,yes,PMC12940665.xml,177489,ok,200,1,2026-09-02T00:42:05+00:00,
PMC12941030,41752295,10.3390/ijerph23020212,Value of Oral Health Assessments for Older People with Memory Complaints Visiting a Memory Clinic for a Comprehensive Geriatric Assessment: A Cross-Sectional Study,CC BY,no,no,1,s3://pmc-oa-opendata/PMC12941030.1/PMC12941030.1.xml?md5=ddac6b1b48e5c8e8737b2a6b1b8fc0bb,https://pmc-oa-opendata.s3.amazonaws.com/PMC12941030.1/PMC12941030.1.xml,ddac6b1b48e5c8e8737b2a6b1b8fc0bb,ddac6b1b48e5c8e8737b2a6b1b8fc0bb,yes,PMC12941030.xml,154275,ok,200,1,2026-09-02T00:42:48+00:00,
PMC12941134,41752308,10.3390/ijerph23020225,Supporting Family Caregivers’ Clinical Communication Skills: Adapting a Cancer Caregiver Communication Model for Dementia Caregiving,CC BY,no,no,1,s3://pmc-oa-opendata/PMC12941134.1/PMC12941134.1.xml?md5=ffad74075e5b90b1688e0fe2460c874e,https://pmc-oa-opendata.s3.amazonaws.com/PMC12941134.1/PMC12941134.1.xml,ffad74075e5b90b1688e0fe2460c874e,ffad74075e5b90b1688e0fe2460c874e,yes,PMC12941134.xml,136932,ok,200,1,2026-09-02T00:42:50+00:00,
PMC12941188,41751941,10.3390/ijms27041805,Interpretable Machine Learning with SHAP Identifies Key Biomarkers in a Multi-Factorial Spectrum of Age-Related Neurological and Metabolic Conditions,CC BY,no,no,1,s3://pmc-oa-opendata/PMC12941188.1/PMC12941188.1.xml?md5=d39d5b46be351ddb279206baf1521914,https://pmc-oa-opendata.s3.amazonaws.com/PMC12941188.1/PMC12941188.1.xml,d39d5b46be351ddb279206baf1521914,d39d5b46be351ddb279206baf1521914,yes,PMC12941188.xml,255317,ok,200,1,2026-09-02T00:42:42+00:00,
PMC12941290,41752118,10.3390/ijms27041978,Amyotrophic Lateral Sclerosis (ALS) Genetics and Microbiota: A Comprehensive Review,CC BY,no,no,1,s3://pmc-oa-opendata/PMC12941290.1/PMC12941290.1.xml?md5=694735667482ba307ccdea070de6f0ea,https://pmc-oa-opendata.s3.amazonaws.com/PMC12941290.1/PMC12941290.1.xml,694735667482ba307ccdea070de6f0ea,694735667482ba307ccdea070de6f0ea,yes,PMC12941290.xml,288144,ok,200,1,2026-09-02T00:42:45+00:00,
PMC12941492,41753168,10.3390/jcm15041482,Immediate and Long-Term Effectiveness of a Therapeutic Exercise Protocol in Patients with Dementia,CC BY,no,no,1,s3://pmc-oa-opendata/PMC12941492.1/PMC12941492.1.xml?md5=ded0fe9535abc33dd992792f258a71a8,https://pmc-oa-opendata.s3.amazonaws.com/PMC12941492.1/PMC12941492.1.xml,ded0fe9535abc33dd992792f258a71a8,ded0fe9535abc33dd992792f258a71a8,yes,PMC12941492.xml,217342,ok,200,1,2026-09-02T00:42:53+00:00,
PMC12941932,41752903,10.3390/life16020266,Modulation of the Kynurenine Pathway: A New Approach for Treating Neurodegeneration,CC BY,no,no,1,s3://pmc-oa-opendata/PMC12941932.1/PMC12941932.1.xml?md5=79c6ecc7ac211a98597edcd942847f2d,https://pmc-oa-opendata.s3.amazonaws.com/PMC12941932.1/PMC12941932.1.xml,79c6ecc7ac211a98597edcd942847f2d,79c6ecc7ac211a98597edcd942847f2d,yes,PMC12941932.xml,396562,ok,200,1,2026-09-02T00:42:51+00:00,
PMC12942507,41424213,10.1177/13872877251400798,Seed-competent tau oligomers’ activity correlates with the rate of progression in sporadic Alzheimer’s disease patients,TDM,no,yes,1,s3://pmc-oa-opendata/PMC12942507.1/PMC12942507.1.xml?md5=f6bf453e0943db9167cb3333422d5a42,https://pmc-oa-opendata.s3.amazonaws.com/PMC12942507.1/PMC12942507.1.xml,f6bf453e0943db9167cb3333422d5a42,f6bf453e0943db9167cb3333422d5a42,yes,PMC12942507.xml,115619,ok,200,1,2026-09-01T23:49:06+00:00,
PMC12942905,41754112,10.3390/nu18040595,The Real-World Early Neuroprotective Effects of Oral Citicoline Combination in Prodromal Dementia,CC BY,no,no,1,s3://pmc-oa-opendata/PMC12942905.1/PMC12942905.1.xml?md5=0e754364d14b5e63d7752d65c0d9daf2,https://pmc-oa-opendata.s3.amazonaws.com/PMC12942905.1/PMC12942905.1.xml,0e754364d14b5e63d7752d65c0d9daf2,0e754364d14b5e63d7752d65c0d9daf2,yes,PMC12942905.xml,134720,ok,200,1,2026-09-02T00:42:56+00:00,
PMC12944235,41754934,10.3390/pharmaceutics18020192,Recent Advances in Nanoparticle-Based Drug Delivery Strategies to Cross the Blood–Brain Barrier in Targeted Treatment of Alzheimer’s Disease,CC BY,no,no,1,s3://pmc-oa-opendata/PMC12944235.1/PMC12944235.1.xml?md5=5bcdc8f8d788dc935115d6bec22d03df,https://pmc-oa-opendata.s3.amazonaws.com/PMC12944235.1/PMC12944235.1.xml,5bcdc8f8d788dc935115d6bec22d03df,5bcdc8f8d788dc935115d6bec22d03df,yes,PMC12944235.xml,305011,ok,200,1,2026-09-02T00:42:57+00:00,
PMC12945396,41767862,10.3389/fchem.2026.1782669,Photoelectrochemical sensor based on Au/Fe3O4 for ultrasensitive detection of uric acid corresponding to alzheimer’s disease,CC BY,no,no,1,s3://pmc-oa-opendata/PMC12945396.1/PMC12945396.1.xml?md5=ef65d1cfd6400288a85218ebf70efded,https://pmc-oa-opendata.s3.amazonaws.com/PMC12945396.1/PMC12945396.1.xml,ef65d1cfd6400288a85218ebf70efded,ef65d1cfd6400288a85218ebf70efded,yes,PMC12945396.xml,64552,ok,200,1,2026-09-02T00:44:12+00:00,
PMC12945496,41769060,10.1364/BOE.561975,Quantitative diagnosis of amyloid without Congo red staining using polarized light microscopy,,no,no,1,s3://pmc-oa-opendata/PMC12945496.1/PMC12945496.1.xml?md5=5a3b235032dcab62b81b1378e79b72c6,https://pmc-oa-opendata.s3.amazonaws.com/PMC12945496.1/PMC12945496.1.xml,5a3b235032dcab62b81b1378e79b72c6,5a3b235032dcab62b81b1378e79b72c6,yes,PMC12945496.xml,217218,ok,200,1,2026-09-02T00:44:24+00:00,
PMC12945572,41722275,10.1016/j.tjpad.2026.100510,Estimated prevalence of underdiagnosed dementia in a multiethnic community-based study,CC BY-NC-ND,no,no,1,s3://pmc-oa-opendata/PMC12945572.1/PMC12945572.1.xml?md5=c795e0e36ec59ab9c5b6eaf6ac48dffa,https://pmc-oa-opendata.s3.amazonaws.com/PMC12945572.1/PMC12945572.1.xml,c795e0e36ec59ab9c5b6eaf6ac48dffa,c795e0e36ec59ab9c5b6eaf6ac48dffa,yes,PMC12945572.xml,66635,ok,200,1,2026-09-02T00:39:34+00:00,
PMC12945632,41723910,10.1016/j.jnha.2026.100810,Distinct associations between body mass index and polyunsaturated fatty acids in dementia with Lewy Bodies and Alzheimer’s disease,CC BY,no,no,1,s3://pmc-oa-opendata/PMC12945632.1/PMC12945632.1.xml?md5=ac0274d3a67c364e83546c541bb3dbaf,https://pmc-oa-opendata.s3.amazonaws.com/PMC12945632.1/PMC12945632.1.xml,ac0274d3a67c364e83546c541bb3dbaf,ac0274d3a67c364e83546c541bb3dbaf,yes,PMC12945632.xml,78714,ok,200,1,2026-09-02T00:39:45+00:00,
PMC12945645,41723928,10.1016/j.nicl.2026.103964,"Advanced neuroimaging assessment of neurodegenerative dementia syndromes: A framework for comprehensive multimodal FDG-PET, MR-perfusion, and MR-diffusion analysis",CC BY,no,no,1,s3://pmc-oa-opendata/PMC12945645.1/PMC12945645.1.xml?md5=9cdbc5e5365a94198a89e7f3df1a39e3,https://pmc-oa-opendata.s3.amazonaws.com/PMC12945645.1/PMC12945645.1.xml,9cdbc5e5365a94198a89e7f3df1a39e3,9cdbc5e5365a94198a89e7f3df1a39e3,yes,PMC12945645.xml,174476,ok,200,1,2026-09-02T00:39:46+00:00,
PMC12945700,41767156,10.1002/dad2.70258,Network‐based cortical atrophy predicts longitudinal clinical decline in sporadic behavioral variant frontotemporal dementia,CC BY-NC-ND,no,no,1,s3://pmc-oa-opendata/PMC12945700.1/PMC12945700.1.xml?md5=c03ce8645af51af4c70d054c9967f1a1,https://pmc-oa-opendata.s3.amazonaws.com/PMC12945700.1/PMC12945700.1.xml,c03ce8645af51af4c70d054c9967f1a1,c03ce8645af51af4c70d054c9967f1a1,yes,PMC12945700.xml,119402,ok,200,1,2026-09-02T00:44:04+00:00,
PMC12945704,41768474,10.1002/trc2.70224,EXPRESSION OF CONCERN: Focused Transcranial Ultrasound for Treatment of Neurodegenerative Dementia,CC BY-NC-ND,no,no,1,s3://pmc-oa-opendata/PMC12945704.1/PMC12945704.1.xml?md5=2b0c6748c653d26036bfceb89e679424,https://pmc-oa-opendata.s3.amazonaws.com/PMC12945704.1/PMC12945704.1.xml,2b0c6748c653d26036bfceb89e679424,2b0c6748c653d26036bfceb89e679424,yes,PMC12945704.xml,8303,ok,200,1,2026-09-02T00:44:16+00:00,
PMC12946082,41767841,10.3389/fnagi.2026.1714247,Plasma phospho-tau 217 outperforms plasma phospho-tau 181 analyzed with Lumipulse in detecting Alzheimer’s dementia in a real-world memory clinic population,CC BY,no,no,1,s3://pmc-oa-opendata/PMC12946082.1/PMC12946082.1.xml?md5=86e12f5dad28b79f42fcefa89cbefb3d,https://pmc-oa-opendata.s3.amazonaws.com/PMC12946082.1/PMC12946082.1.xml,86e12f5dad28b79f42fcefa89cbefb3d,86e12f5dad28b79f42fcefa89cbefb3d,yes,PMC12946082.xml,162657,ok,200,1,2026-09-02T00:44:10+00:00,
PMC12946155,41768790,10.1093/braincomms/fcag040,Plasmalogen deficiency and the Alzheimer’s disease risk of apolipoprotein E4,CC BY,no,no,1,s3://pmc-oa-opendata/PMC12946155.1/PMC12946155.1.xml?md5=735bd9b6cb16b771abd66fded609e4d4,https://pmc-oa-opendata.s3.amazonaws.com/PMC12946155.1/PMC12946155.1.xml,735bd9b6cb16b771abd66fded609e4d4,735bd9b6cb16b771abd66fded609e4d4,yes,PMC12946155.xml,129559,ok,200,1,2026-09-02T00:44:21+00:00,
PMC12946240,41354725,10.1007/s41999-025-01372-z,Find-DLB: a naturalistic cohort of patients presenting with clinical features of dementia with Lewy bodies to a specialized cognitive clinic,CC BY,no,no,1,s3://pmc-oa-opendata/PMC12946240.1/PMC12946240.1.xml?md5=fd1902d1c53dcd9edac1eceb37f128b9,https://pmc-oa-opendata.s3.amazonaws.com/PMC12946240.1/PMC12946240.1.xml,fd1902d1c53dcd9edac1eceb37f128b9,fd1902d1c53dcd9edac1eceb37f128b9,yes,PMC12946240.xml,152503,ok,200,1,2026-09-01T23:42:57+00:00,
PMC12946602,40970476,10.1002/ana.78029,Clinical–Radiological Spectrum of Cerebral Amyloid Angiopathy‐Related Inflammation,CC BY,no,no,1,s3://pmc-oa-opendata/PMC12946602.1/PMC12946602.1.xml?md5=ddb3841afc8b39020a6b02f4aa193b8b,https://pmc-oa-opendata.s3.amazonaws.com/PMC12946602.1/PMC12946602.1.xml,ddb3841afc8b39020a6b02f4aa193b8b,ddb3841afc8b39020a6b02f4aa193b8b,yes,PMC12946602.xml,117939,ok,200,1,2026-09-01T23:06:08+00:00,
PMC12946718,41755567,10.62641/aep.v54i1.2094,Effect of Continuity of Care Combined With Family Supportive Care on Cognitive Function and Self-Care Ability in Patients With Alzheimer's Disease,CC BY,no,no,1,s3://pmc-oa-opendata/PMC12946718.1/PMC12946718.1.xml?md5=06f76e586c2b0581a3ef292ce715b291,https://pmc-oa-opendata.s3.amazonaws.com/PMC12946718.1/PMC12946718.1.xml,06f76e586c2b0581a3ef292ce715b291,06f76e586c2b0581a3ef292ce715b291,yes,PMC12946718.xml,132751,ok,200,1,2026-09-02T00:42:59+00:00,
PMC12946813,41755682,10.1002/alz.71244,Sex differences in Alzheimer's disease plasma biomarker levels and clinical utility,CC BY-NC-ND,no,no,1,s3://pmc-oa-opendata/PMC12946813.1/PMC12946813.1.xml?md5=a048960bfa2de1f2fde00cd0203bb81a,https://pmc-oa-opendata.s3.amazonaws.com/PMC12946813.1/PMC12946813.1.xml,a048960bfa2de1f2fde00cd0203bb81a,a048960bfa2de1f2fde00cd0203bb81a,yes,PMC12946813.xml,184872,ok,200,1,2026-09-02T00:43:00+00:00,
PMC12946948,41768673,10.1021/acsomega.5c12400,N-Salicyloyl Tryptamine Derivatives Improve Mitochondrial Function To Treat Alzheimer’s Disease,CC BY-NC-ND,no,no,1,s3://pmc-oa-opendata/PMC12946948.1/PMC12946948.1.xml?md5=17f240b42ec4a76c6df49866af206031,https://pmc-oa-opendata.s3.amazonaws.com/PMC12946948.1/PMC12946948.1.xml,17f240b42ec4a76c6df49866af206031,17f240b42ec4a76c6df49866af206031,yes,PMC12946948.xml,141483,ok,200,1,2026-09-02T00:44:19+00:00,
PMC12947021,41746649,10.1001/jamanetworkopen.2025.60581,A Pharmacist Consultant Service for Deprescribing Opioids and Benzodiazepines in Older Adults: A Cluster Randomized Trial,CC BY,no,no,1,s3://pmc-oa-opendata/PMC12947021.1/PMC12947021.1.xml?md5=b96bf73b7eb19962744925038832f576,https://pmc-oa-opendata.s3.amazonaws.com/PMC12947021.1/PMC12947021.1.xml,b96bf73b7eb19962744925038832f576,b96bf73b7eb19962744925038832f576,yes,PMC12947021.xml,115856,ok,200,1,2026-09-02T00:42:06+00:00,
PMC12947126,41769093,10.3389/fpubh.2026.1742821,Innovative socio-sanitary rehabilitation models in central nervous system disorders: a systematic review,CC BY,no,no,1,s3://pmc-oa-opendata/PMC12947126.1/PMC12947126.1.xml?md5=058abdedaebb8a46f090dab2328d9132,https://pmc-oa-opendata.s3.amazonaws.com/PMC12947126.1/PMC12947126.1.xml,058abdedaebb8a46f090dab2328d9132,058abdedaebb8a46f090dab2328d9132,yes,PMC12947126.xml,162176,ok,200,1,2026-09-02T00:44:25+00:00,
PMC12947160,41767424,10.1093/psyrad/kkag004,Neuroradiological features across major psychiatric disorders and behavioral variant of Alzheimer’s disease: a concise multimodal synthesis,CC BY-NC,no,no,1,s3://pmc-oa-opendata/PMC12947160.1/PMC12947160.1.xml?md5=a0157391a62ab32300243385a5b9f8d4,https://pmc-oa-opendata.s3.amazonaws.com/PMC12947160.1/PMC12947160.1.xml,a0157391a62ab32300243385a5b9f8d4,a0157391a62ab32300243385a5b9f8d4,yes,PMC12947160.xml,211111,ok,200,1,2026-09-02T00:44:08+00:00,
PMC12947401,41620600,10.1186/s12955-026-02486-z,Exploring relative health spillover effects within the context of dementia using the EQ-HWB-9,CC BY-NC-ND,no,no,1,s3://pmc-oa-opendata/PMC12947401.1/PMC12947401.1.xml?md5=868375b51ac3dce798b146d94bb8b440,https://pmc-oa-opendata.s3.amazonaws.com/PMC12947401.1/PMC12947401.1.xml,868375b51ac3dce798b146d94bb8b440,868375b51ac3dce798b146d94bb8b440,yes,PMC12947401.xml,134477,ok,200,1,2026-09-02T00:30:40+00:00,
PMC12947498,41622180,10.1186/s12984-026-01897-9,Multi-dimensional EEG analysis reveals distinct neurophysiological patterns in Alzheimer’s and frontotemporal dementia,CC BY-NC-ND,no,no,1,s3://pmc-oa-opendata/PMC12947498.1/PMC12947498.1.xml?md5=b37da729c1abac07dc8482ebfa5e5695,https://pmc-oa-opendata.s3.amazonaws.com/PMC12947498.1/PMC12947498.1.xml,b37da729c1abac07dc8482ebfa5e5695,b37da729c1abac07dc8482ebfa5e5695,yes,PMC12947498.xml,155027,ok,200,1,2026-09-02T00:30:53+00:00,
PMC12947520,41620763,10.1186/s12974-026-03716-3,Clinically advanced NLRP3 inhibitor modulates microglial transcriptome and alleviates α-synuclein-induced progression of parkinsonism,CC BY,no,no,1,s3://pmc-oa-opendata/PMC12947520.1/PMC12947520.1.xml?md5=1d00a0b31df7af78cb1c82632632ba58,https://pmc-oa-opendata.s3.amazonaws.com/PMC12947520.1/PMC12947520.1.xml,1d00a0b31df7af78cb1c82632632ba58,1d00a0b31df7af78cb1c82632632ba58,yes,PMC12947520.xml,143963,ok,200,1,2026-09-02T00:30:50+00:00,
PMC12947704,41769656,10.3389/fnut.2026.1676497,Vitamin deficiencies and Alzheimer’s disease: evidence and implications for supplementation,CC BY,no,no,1,s3://pmc-oa-opendata/PMC12947704.1/PMC12947704.1.xml?md5=f78574ab70eb656a40e3f7eab53ff81c,https://pmc-oa-opendata.s3.amazonaws.com/PMC12947704.1/PMC12947704.1.xml,f78574ab70eb656a40e3f7eab53ff81c,f78574ab70eb656a40e3f7eab53ff81c,yes,PMC12947704.xml,413433,ok,200,1,2026-09-02T00:44:28+00:00,
PMC12947772,41758045,10.1111/jcmm.70990,Specific Lipid Peroxidation Products in Erythrocytes and Their Relationship to the Pathogenesis of Alzheimer's Disease,CC BY,no,no,1,s3://pmc-oa-opendata/PMC12947772.1/PMC12947772.1.xml?md5=1ebafbb719d81fb29bccc7d78d156b80,https://pmc-oa-opendata.s3.amazonaws.com/PMC12947772.1/PMC12947772.1.xml,1ebafbb719d81fb29bccc7d78d156b80,1ebafbb719d81fb29bccc7d78d156b80,yes,PMC12947772.xml,101897,ok,200,1,2026-09-02T00:43:19+00:00,
PMC12947967,41766776,10.1109/JTEHM.2026.3659529,Enhanced fNIRS-Based MCI Detection via Resting-State and Task-State Integration With Spatial–Temporal Feature Reduction,CC BY-NC-ND,no,no,1,s3://pmc-oa-opendata/PMC12947967.1/PMC12947967.1.xml?md5=58fea4ba04692ec43af2af01c3d76fd3,https://pmc-oa-opendata.s3.amazonaws.com/PMC12947967.1/PMC12947967.1.xml,58fea4ba04692ec43af2af01c3d76fd3,58fea4ba04692ec43af2af01c3d76fd3,yes,PMC12947967.xml,148662,ok,200,1,2026-09-02T00:44:01+00:00,
PMC12948351,38988187,10.1176/appi.neuropsych.20230205,Dementia with Lewy Bodies Phenocopy in a Case of RT-QuIC Negative Creutzfeldt-Jakob Disease: Implications of Functional Anatomy,TDM,no,yes,1,s3://pmc-oa-opendata/PMC12948351.1/PMC12948351.1.xml?md5=79bd56d8e6ab6cf512b44f15009a0a87,https://pmc-oa-opendata.s3.amazonaws.com/PMC12948351.1/PMC12948351.1.xml,79bd56d8e6ab6cf512b44f15009a0a87,79bd56d8e6ab6cf512b44f15009a0a87,yes,PMC12948351.xml,33174,ok,200,1,2026-09-01T19:54:06+00:00,
PMC12948381,41543981,10.1159/000550448,Using Monitoring Technologies to Care for Older Persons: Findings from a Cross-Sectional Survey in Switzerland,CC BY-NC,no,no,1,s3://pmc-oa-opendata/PMC12948381.1/PMC12948381.1.xml?md5=3a5014c91cf65a81799f43f442e0230c,https://pmc-oa-opendata.s3.amazonaws.com/PMC12948381.1/PMC12948381.1.xml,3a5014c91cf65a81799f43f442e0230c,3a5014c91cf65a81799f43f442e0230c,yes,PMC12948381.xml,135837,ok,200,1,2026-09-02T00:23:06+00:00,
PMC12948388,41767091,10.1159/000550392,Association between Antihistamine Use and Clinical Outcomes in Patients on Maintenance Hemodialysis,CC BY-NC,no,no,1,s3://pmc-oa-opendata/PMC12948388.1/PMC12948388.1.xml?md5=ea92039330aafdb91839e55c5193e4ab,https://pmc-oa-opendata.s3.amazonaws.com/PMC12948388.1/PMC12948388.1.xml,ea92039330aafdb91839e55c5193e4ab,ea92039330aafdb91839e55c5193e4ab,yes,PMC12948388.xml,106385,ok,200,1,2026-09-02T00:44:03+00:00,
PMC12948461,41759499,10.1055/s-0046-1816035,Post-COVID cognitive dysfunction in socioeconomically-vulnerable older adults: findings from a Brazilian cohort,CC BY,no,no,1,s3://pmc-oa-opendata/PMC12948461.1/PMC12948461.1.xml?md5=7306fd65fc7ef3ad5cc0e0dde75980b6,https://pmc-oa-opendata.s3.amazonaws.com/PMC12948461.1/PMC12948461.1.xml,7306fd65fc7ef3ad5cc0e0dde75980b6,7306fd65fc7ef3ad5cc0e0dde75980b6,yes,PMC12948461.xml,81408,ok,200,1,2026-09-02T00:43:26+00:00,
PMC12949011,41654525,10.1038/s41598-026-37820-4,Modeling and application of alzheimer’s disease complex trait prediction based on multi-task learning,CC BY-NC-ND,no,no,1,s3://pmc-oa-opendata/PMC12949011.1/PMC12949011.1.xml?md5=b095f5c71d03e50511fb2e03e569cdb4,https://pmc-oa-opendata.s3.amazonaws.com/PMC12949011.1/PMC12949011.1.xml,b095f5c71d03e50511fb2e03e569cdb4,b095f5c71d03e50511fb2e03e569cdb4,yes,PMC12949011.xml,215816,ok,200,1,2026-09-02T00:33:29+00:00,
PMC12949228,41663414,10.1038/s41467-026-69289-0,Recombinant zoster vaccine is associated with a reduced risk of dementia,CC BY,no,no,1,s3://pmc-oa-opendata/PMC12949228.1/PMC12949228.1.xml?md5=0b1b0bd467f5bf4a93df3a0c0569db08,https://pmc-oa-opendata.s3.amazonaws.com/PMC12949228.1/PMC12949228.1.xml,0b1b0bd467f5bf4a93df3a0c0569db08,0b1b0bd467f5bf4a93df3a0c0569db08,yes,PMC12949228.xml,149918,ok,200,1,2026-09-02T00:34:18+00:00,
PMC12949455,41761847,10.1002/alz.71089,Left ventricular remodeling and diastolic dysfunction predict cognitive decline in older adults,CC BY-NC-ND,no,no,1,s3://pmc-oa-opendata/PMC12949455.1/PMC12949455.1.xml?md5=fc4e10922c438f5d59d9a3048a367ca9,https://pmc-oa-opendata.s3.amazonaws.com/PMC12949455.1/PMC12949455.1.xml,fc4e10922c438f5d59d9a3048a367ca9,fc4e10922c438f5d59d9a3048a367ca9,yes,PMC12949455.xml,131566,ok,200,1,2026-09-02T00:43:41+00:00,
PMC12949655,41769531,10.7759/cureus.102574,"Improving Dementia Care for Native American Elders: Evidence for Culturally Grounded Screening, Prevention, and Caregiving Interventions",CC BY,no,no,1,s3://pmc-oa-opendata/PMC12949655.1/PMC12949655.1.xml?md5=ff2defca42d65c8cea8cb85c0ea8f4eb,https://pmc-oa-opendata.s3.amazonaws.com/PMC12949655.1/PMC12949655.1.xml,ff2defca42d65c8cea8cb85c0ea8f4eb,ff2defca42d65c8cea8cb85c0ea8f4eb,yes,PMC12949655.xml,57971,ok,200,1,2026-09-02T00:44:26+00:00,
PMC12949661,41767159,10.1002/dad2.70266,Accuracy of clinical diagnosis of behavioral variant frontotemporal dementia: A systematic review and meta‐analysis,CC BY,no,no,1,s3://pmc-oa-opendata/PMC12949661.1/PMC12949661.1.xml?md5=6d51ac3ed0d1c96738312ac397766907,https://pmc-oa-opendata.s3.amazonaws.com/PMC12949661.1/PMC12949661.1.xml,6d51ac3ed0d1c96738312ac397766907,6d51ac3ed0d1c96738312ac397766907,yes,PMC12949661.xml,114346,ok,200,1,2026-09-02T00:44:07+00:00,
PMC12949856,41656821,10.11817/j.issn.1672-7347.2025.250186,Tear fluid participates in systemic immunity,CC BY-NC-ND,no,no,1,s3://pmc-oa-opendata/PMC12949856.1/PMC12949856.1.xml?md5=8f82f701c4e1801d5e93b2dfd747b426,https://pmc-oa-opendata.s3.amazonaws.com/PMC12949856.1/PMC12949856.1.xml,8f82f701c4e1801d5e93b2dfd747b426,8f82f701c4e1801d5e93b2dfd747b426,yes,PMC12949856.xml,117006,ok,200,1,2026-09-02T00:33:39+00:00,
PMC12949907,41760325,10.21873/invivo.14281,The Impact of Insomnia on Dementia Risk in Hypertensive Individuals,CC BY-NC-ND,no,no,1,s3://pmc-oa-opendata/PMC12949907.1/PMC12949907.1.xml?md5=9fccec4bafec89db1bb3cf00e84ece29,https://pmc-oa-opendata.s3.amazonaws.com/PMC12949907.1/PMC12949907.1.xml,9fccec4bafec89db1bb3cf00e84ece29,9fccec4bafec89db1bb3cf00e84ece29,yes,PMC12949907.xml,74662,ok,200,1,2026-09-02T00:43:27+00:00,
PMC12950069,41591746,10.1007/s40261-025-01517-9,Efficacy of Brexpiprazole in Participants with Agitation Associated with Dementia Due to Alzheimer’s Disease: Pooled Analysis of Randomized Controlled Trials,CC BY-NC,no,no,1,s3://pmc-oa-opendata/PMC12950069.1/PMC12950069.1.xml?md5=aa6feaf453c05308a55a400e541d3de4,https://pmc-oa-opendata.s3.amazonaws.com/PMC12950069.1/PMC12950069.1.xml,aa6feaf453c05308a55a400e541d3de4,aa6feaf453c05308a55a400e541d3de4,yes,PMC12950069.xml,126821,ok,200,1,2026-09-02T00:27:26+00:00,
