canonical_document_id,duplicate_document_id,duplicate_reason,similarity_method,similarity_score,decision
PMC12395192.1,PMC12395192.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11888210.1,PMC12398132.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12404075.1,PMC12404075.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12404794.1,PMC12404794.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11870602.1,PMC12407072.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12407829.1,PMC12407829.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11875246.1,PMC12412749.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12413266.1,PMC12413266.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12413266.1,PMC12413266.3,pmid,exact_key,1.0,recorded_not_deleted
PMC11838187.1,PMC12416075.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12324528.1,PMC12418504.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12060970.1,PMC12419754.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12424655.2,PMC12424655.3,pmid,exact_key,1.0,recorded_not_deleted
PMC12424999.1,PMC12424999.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12424999.1,PMC12424999.3,pmid,exact_key,1.0,recorded_not_deleted
PMC12407616.1,PMC12425104.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12132207.1,PMC12432407.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12434244.1,PMC12434268.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12436473.1,PMC12436473.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9934793.2,PMC12440470.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11998827.2,PMC12442454.2,title_year,exact_key,1.0,recorded_not_deleted
PMC12458195.1,PMC12458195.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12204297.1,PMC12458901.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12462767.1,PMC12462767.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12464934.1,PMC12464934.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12204339.1,PMC12465542.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11870434.1,PMC12466149.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12258725.1,PMC12475025.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12476539.1,PMC12476539.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12330406.1,PMC12477627.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12132555.2,PMC12481162.1,title_year,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC12481282.1,doi,exact_key,1.0,recorded_not_deleted
PMC12486005.1,PMC12486005.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12487718.1,PMC12487718.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12157510.1,PMC12495855.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12497661.1,PMC12497661.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12504008.1,PMC12504008.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12258769.1,PMC12505017.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12045422.2,PMC12507441.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12509088.1,PMC12509088.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12516347.1,PMC12516347.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12522117.1,PMC12522117.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12527496.1,PMC12527496.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12534822.1,PMC12534822.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12536306.1,PMC12536306.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12045402.1,PMC12536653.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12408025.1,PMC12537781.1,title_year,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC12548991.1,doi,exact_key,1.0,recorded_not_deleted
PMC12550498.1,PMC12550498.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12551583.1,PMC12551583.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12155209.1,PMC12559104.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11722314.1,PMC12559284.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12571794.1,PMC12571794.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12573322.1,PMC12573322.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11195283.1,PMC12575695.1,content_sha256,exact_key,1.0,recorded_not_deleted
PMC11759831.1,PMC12579245.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12330593.2,PMC12580139.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11952530.1,PMC12580855.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12582175.1,PMC12582175.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11838413.1,PMC12584222.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12584981.1,PMC12584981.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11908173.1,PMC12594281.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12393328.1,PMC12596409.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12596486.1,PMC12596486.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12157447.1,PMC12597881.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12604051.1,PMC12604051.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12083627.1,PMC12604541.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11785056.1,PMC12610946.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12155013.1,PMC12614089.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12616538.1,PMC12616538.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11888523.1,PMC12617352.1,title_year,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC12622205.1,doi,exact_key,1.0,recorded_not_deleted
PMC12270213.1,PMC12625197.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12045353.1,PMC12627174.1,title_year,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC12633156.1,doi,exact_key,1.0,recorded_not_deleted
PMC12632664.1,PMC12633192.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12622565.2,PMC12633532.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11952623.1,PMC12633890.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12636687.1,PMC12636687.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12637128.1,PMC12637128.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12324626.1,PMC12639406.1,title_year,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC12642761.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC12642763.1,doi,exact_key,1.0,recorded_not_deleted
PMC12645538.1,PMC12645538.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12647449.1,PMC12647475.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12190346.1,PMC12648813.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12424678.1,PMC12657763.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12338889.1,PMC12658386.1,title_year,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC12668033.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC12668033.2,doi,exact_key,1.0,recorded_not_deleted
PMC12676415.1,PMC12676415.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12678142.1,PMC12678142.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12685696.1,PMC12685696.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12687484.1,PMC12687484.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC12687741.1,doi,exact_key,1.0,recorded_not_deleted
PMC12699484.1,PMC12699484.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12083660.1,PMC12700797.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12632979.1,PMC12701361.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12705437.1,PMC12705437.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12705447.1,PMC12705447.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12363716.1,PMC12706121.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12155032.1,PMC12706122.1,title_year,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC12709484.1,doi,exact_key,1.0,recorded_not_deleted
PMC12262740.1,PMC12711570.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12720290.1,PMC12720290.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12720291.1,PMC12720291.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12723760.1,PMC12723760.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12724672.1,PMC12724672.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12204370.1,PMC12738660.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12204435.1,PMC12741943.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12746730.1,PMC12746730.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11974777.1,PMC12751976.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12637657.1,PMC12772177.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12287243.1,PMC12772267.1,title_year,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC12772696.1,doi,exact_key,1.0,recorded_not_deleted
PMC12775658.1,PMC12775658.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12776407.1,PMC12776407.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12779542.1,PMC12779542.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12633196.1,PMC12780111.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11772739.1,PMC12794165.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11785194.1,PMC12796112.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12803238.1,PMC12803238.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12803393.1,PMC12803393.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12803393.1,PMC12803393.3,pmid,exact_key,1.0,recorded_not_deleted
PMC12803393.1,PMC12803393.4,pmid,exact_key,1.0,recorded_not_deleted
PMC12805585.1,PMC12805585.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12807516.1,PMC12807516.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC12818929.1,doi,exact_key,1.0,recorded_not_deleted
PMC12324423.1,PMC12819529.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12823400.1,PMC12823400.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12826733.1,PMC12826733.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12831539.1,PMC12831539.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12831539.1,PMC12831539.3,pmid,exact_key,1.0,recorded_not_deleted
PMC11908280.1,PMC12834197.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12836285.1,PMC12836285.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12704631.1,PMC12844231.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12848887.1,PMC12848887.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12486095.1,PMC12849185.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12857810.1,PMC12857810.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12857812.1,PMC12857812.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12859423.1,PMC12859423.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12859423.1,PMC12859423.3,pmid,exact_key,1.0,recorded_not_deleted
PMC12859423.1,PMC12859423.4,pmid,exact_key,1.0,recorded_not_deleted
PMC12865904.1,PMC12865904.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12182559.1,PMC12866281.1,content_sha256,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC12869400.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC12869401.4,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC12869407.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC12869407.2,doi,exact_key,1.0,recorded_not_deleted
PMC12870574.1,PMC12870574.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12870574.1,PMC12870574.3,pmid,exact_key,1.0,recorded_not_deleted
PMC12870714.1,PMC12870714.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12871324.1,PMC12871324.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12871597.1,PMC12871597.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12871810.1,PMC12871810.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12873774.1,PMC12873774.2,pmid,exact_key,1.0,recorded_not_deleted
PMC7990418.1,PMC12880262.1,content_sha256,exact_key,1.0,recorded_not_deleted
PMC12889634.1,PMC12889634.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12889772.4,PMC12889772.5,pmid,exact_key,1.0,recorded_not_deleted
PMC12893049.1,PMC12893049.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12871286.1,PMC12893066.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12154612.1,PMC12904069.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12917501.1,PMC12917501.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12919023.1,PMC12919023.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12919147.1,PMC12919147.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12919159.1,PMC12919159.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12919155.1,PMC12919215.1,title_year,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC12919231.2,doi,exact_key,1.0,recorded_not_deleted
PMC12926728.1,PMC12926728.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12926733.1,PMC12926733.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12934890.1,PMC12934890.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12935312.1,PMC12935312.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12945393.1,PMC12945393.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12945682.1,PMC12945682.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12953146.1,PMC12953146.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12953166.1,PMC12953166.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12247856.2,PMC12959962.1,title_year,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC12970388.1,doi,exact_key,1.0,recorded_not_deleted
PMC12976900.1,PMC12976900.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12978161.1,PMC12978161.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12991028.1,PMC12991028.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12871733.1,PMC12993093.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12997024.1,PMC12997024.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12997449.1,PMC12997449.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13003407.1,PMC13003407.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC13004628.1,doi,exact_key,1.0,recorded_not_deleted
PMC13007440.1,PMC13007440.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC13007739.1,doi,exact_key,1.0,recorded_not_deleted
PMC12393648.1,PMC13011779.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12393648.1,PMC13011779.2,title_year,exact_key,1.0,recorded_not_deleted
PMC13015653.1,PMC13015653.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13015666.2,PMC13015666.3,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC13019449.1,doi,exact_key,1.0,recorded_not_deleted
PMC13041825.1,PMC13041825.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12621809.1,PMC13042949.1,title_year,exact_key,1.0,recorded_not_deleted
PMC13048220.1,PMC13048220.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13052220.1,PMC13052220.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13041899.1,PMC13053938.1,title_year,exact_key,1.0,recorded_not_deleted
PMC13060232.1,PMC13060232.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13060342.1,PMC13060342.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13060461.1,PMC13060461.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13060799.1,PMC13060799.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13060799.1,PMC13060799.3,pmid,exact_key,1.0,recorded_not_deleted
PMC12204406.2,PMC13067127.2,title_year,exact_key,1.0,recorded_not_deleted
PMC13080056.1,PMC13080056.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13082102.1,PMC13082102.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12918871.1,PMC13082117.1,title_year,exact_key,1.0,recorded_not_deleted
PMC13086042.1,PMC13086042.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13092793.1,PMC13092793.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13096835.1,PMC13096835.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12803324.1,PMC13107810.1,title_year,exact_key,1.0,recorded_not_deleted
PMC13119351.1,PMC13119351.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13128099.1,PMC13128099.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13131499.1,PMC13131499.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13131545.1,PMC13131545.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13015321.1,PMC13131862.1,title_year,exact_key,1.0,recorded_not_deleted
PMC13131993.1,PMC13131993.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13140987.1,PMC13140987.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13142524.1,PMC13142524.4,pmid,exact_key,1.0,recorded_not_deleted
PMC12889614.1,PMC13149195.1,title_year,exact_key,1.0,recorded_not_deleted
PMC13159481.1,PMC13159481.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13174325.1,PMC13174325.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13174328.1,PMC13174328.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13174648.1,PMC13174648.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13131711.1,PMC13174772.1,title_year,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC13197061.1,doi,exact_key,1.0,recorded_not_deleted
PMC13213360.1,PMC13213360.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13213360.1,PMC13213360.3,pmid,exact_key,1.0,recorded_not_deleted
PMC13160029.1,PMC13223019.1,title_year,exact_key,1.0,recorded_not_deleted
PMC13224086.2,PMC13224086.3,pmid,exact_key,1.0,recorded_not_deleted
PMC13228447.1,PMC13228447.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13228756.1,PMC13228756.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13232378.1,PMC13232378.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13042126.1,PMC13247843.1,title_year,exact_key,1.0,recorded_not_deleted
PMC13249795.1,PMC13249796.1,title_year,exact_key,1.0,recorded_not_deleted
PMC13250687.1,PMC13250687.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC13252498.1,doi,exact_key,1.0,recorded_not_deleted
PMC12622053.1,PMC13266548.1,content_sha256,exact_key,1.0,recorded_not_deleted
PMC13267185.1,PMC13267185.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13060927.1,PMC13269260.1,title_year,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC13278258.1,doi,exact_key,1.0,recorded_not_deleted
PMC12869697.1,PMC13282169.1,title_year,exact_key,1.0,recorded_not_deleted
PMC13284898.1,PMC13284898.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12870710.1,PMC13285947.1,title_year,exact_key,1.0,recorded_not_deleted
PMC13174335.1,PMC13286739.1,title_year,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC13308448.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC13308448.2,doi,exact_key,1.0,recorded_not_deleted
PMC13308514.1,PMC13308514.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13314118.1,PMC13314118.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13320349.1,PMC13320349.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13320878.1,PMC13320878.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13325475.1,PMC13325475.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13325530.1,PMC13325530.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13127513.1,PMC13331096.1,title_year,exact_key,1.0,recorded_not_deleted
PMC13334641.1,PMC13334641.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13334665.1,PMC13334665.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13335006.1,PMC13335006.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13335438.1,PMC13335438.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13335754.1,PMC13335754.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13335936.1,PMC13335936.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13336015.1,PMC13336015.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13336048.1,PMC13336048.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13336076.1,PMC13336076.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13336413.1,PMC13336413.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13336432.1,PMC13336432.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13336508.1,PMC13336508.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13336908.1,PMC13336908.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13336990.1,PMC13336990.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13337126.1,PMC13337126.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13339428.1,PMC13339428.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13339541.1,PMC13339541.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13339593.1,PMC13339593.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13344983.1,PMC13344983.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13347290.1,PMC13347290.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13347418.1,PMC13347418.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13347428.1,PMC13347428.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13347433.1,PMC13347433.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13347450.1,PMC13347450.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13347466.1,PMC13347466.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13347467.1,PMC13347467.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13347469.1,PMC13347469.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13347480.1,PMC13347480.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13347486.1,PMC13347486.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13347487.1,PMC13347487.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13347491.1,PMC13347491.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13347495.1,PMC13347495.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13347514.1,PMC13347514.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13347522.1,PMC13347522.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13347531.1,PMC13347531.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13347532.1,PMC13347532.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13347539.1,PMC13347539.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13347542.1,PMC13347542.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13347558.1,PMC13347558.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13347578.1,PMC13347578.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13347582.1,PMC13347582.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13358818.1,PMC13358818.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13367280.1,PMC13367280.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12869686.1,PMC13369483.1,title_year,exact_key,1.0,recorded_not_deleted
PMC13370508.1,PMC13370508.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC13370593.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC13370593.2,doi,exact_key,1.0,recorded_not_deleted
PMC13371072.1,PMC13371072.2,pmid,exact_key,1.0,recorded_not_deleted
PMC13386204.1,PMC13386204.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12870617.1,PMC13387574.1,title_year,exact_key,1.0,recorded_not_deleted
PMC13004153.1,PMC13391514.1,title_year,exact_key,1.0,recorded_not_deleted
PMC13060190.1,PMC13393840.1,title_year,exact_key,1.0,recorded_not_deleted
